pattern,episode,belief,no_leave,null_choice,max_turns_hit,repetitive_loop
"You're looking for X, right?",61,false_belief,False,False,False,False
"You're looking for X, right?",61,ignorance,False,False,False,False
"You're looking for X, right?",61,shared_truth,False,False,False,False
"You're looking for X, right?",62,false_belief,False,False,False,False
"You're looking for X, right?",62,ignorance,False,False,False,False
"You're looking for X, right?",62,shared_truth,False,False,False,False
"You're looking for X, right?",63,false_belief,False,False,False,False
"You're looking for X, right?",63,ignorance,False,False,False,False
"You're looking for X, right?",63,shared_truth,False,False,False,False
"You're looking for X, right?",64,false_belief,False,False,False,False
"You're looking for X, right?",64,ignorance,False,False,False,False
"You're looking for X, right?",64,shared_truth,False,False,False,False
"You're looking for X, right?",65,false_belief,False,False,False,False
"You're looking for X, right?",65,ignorance,False,False,False,False
"You're looking for X, right?",65,shared_truth,False,False,False,False
"You're looking for X, right?",66,false_belief,False,False,False,False
"You're looking for X, right?",66,ignorance,False,False,False,False
"You're looking for X, right?",66,shared_truth,False,False,False,False
"You're looking for X, right?",67,false_belief,False,False,False,False
"You're looking for X, right?",67,ignorance,False,False,False,False
"You're looking for X, right?",67,shared_truth,False,False,False,False
"You're looking for X, right?",68,false_belief,False,False,False,False
"You're looking for X, right?",68,ignorance,False,False,False,False
"You're looking for X, right?",68,shared_truth,False,False,False,False
"You're looking for X, right?",69,false_belief,False,False,False,False
"You're looking for X, right?",69,ignorance,False,False,False,False
"You're looking for X, right?",69,shared_truth,False,False,False,False
"You're looking for X, right?",6,false_belief,False,False,False,False
"You're looking for X, right?",6,ignorance,False,False,False,False
"You're looking for X, right?",6,shared_truth,False,False,False,False
"You're looking for X, right?",70,false_belief,False,False,False,False
"You're looking for X, right?",70,ignorance,False,False,False,False
"You're looking for X, right?",70,shared_truth,False,False,False,False
"You're looking for X, right?",71,false_belief,False,False,False,False
"You're looking for X, right?",71,ignorance,False,False,False,False
"You're looking for X, right?",71,shared_truth,False,False,False,False
"You're looking for X, right?",72,false_belief,False,False,False,False
"You're looking for X, right?",72,ignorance,False,False,False,False
"You're looking for X, right?",72,shared_truth,False,False,False,False
"You're looking for X, right?",73,false_belief,False,False,False,False
"You're looking for X, right?",73,ignorance,False,False,False,False
"You're looking for X, right?",73,shared_truth,False,False,False,False
"You're looking for X, right?",74,false_belief,False,False,False,False
"You're looking for X, right?",74,ignorance,False,False,False,False
"You're looking for X, right?",74,shared_truth,False,False,False,False
"You're looking for X, right?",75,false_belief,False,False,False,False
"You're looking for X, right?",75,ignorance,False,False,False,False
"You're looking for X, right?",75,shared_truth,False,False,False,False
"You're looking for X, right?",76,false_belief,False,False,False,False
"You're looking for X, right?",76,ignorance,False,False,False,False
"You're looking for X, right?",76,shared_truth,False,False,False,False
"You're looking for X, right?",77,false_belief,False,False,False,False
"You're looking for X, right?",77,ignorance,False,False,False,False
"You're looking for X, right?",77,shared_truth,False,False,False,False
"You're looking for X, right?",78,false_belief,False,False,False,False
"You're looking for X, right?",78,ignorance,False,False,False,False
"You're looking for X, right?",78,shared_truth,False,False,False,False
"You're looking for X, right?",79,false_belief,False,False,False,False
"You're looking for X, right?",79,ignorance,False,False,False,False
"You're looking for X, right?",79,shared_truth,False,False,False,False
"You're looking for X, right?",7,false_belief,False,False,False,False
"You're looking for X, right?",7,ignorance,False,False,False,False
"You're looking for X, right?",7,shared_truth,False,False,False,False
"You're looking for X, right?",80,false_belief,False,False,False,False
"You're looking for X, right?",80,ignorance,False,False,False,False
"You're looking for X, right?",80,shared_truth,False,False,False,False
"You're looking for X, right?",81,false_belief,False,False,False,False
"You're looking for X, right?",81,ignorance,False,False,False,False
"You're looking for X, right?",81,shared_truth,False,False,False,False
"You're looking for X, right?",82,false_belief,False,False,False,False
"You're looking for X, right?",82,ignorance,False,False,False,False
"You're looking for X, right?",82,shared_truth,False,False,False,False
"You're looking for X, right?",83,false_belief,False,False,False,False
"You're looking for X, right?",83,ignorance,False,False,False,False
"You're looking for X, right?",83,shared_truth,False,False,False,False
"You're looking for X, right?",84,false_belief,False,False,False,False
"You're looking for X, right?",84,ignorance,False,False,False,False
"You're looking for X, right?",84,shared_truth,False,False,False,False
"You're looking for X, right?",85,false_belief,False,False,False,False
"You're looking for X, right?",85,ignorance,False,False,False,False
"You're looking for X, right?",85,shared_truth,False,False,False,False
"You're looking for X, right?",86,false_belief,False,False,False,False
"You're looking for X, right?",86,ignorance,False,False,False,False
"You're looking for X, right?",86,shared_truth,False,False,False,False
"You're looking for X, right?",87,false_belief,False,False,False,False
"You're looking for X, right?",87,ignorance,False,False,False,False
"You're looking for X, right?",87,shared_truth,False,False,False,False
"You're looking for X, right?",88,false_belief,False,False,False,False
"You're looking for X, right?",88,ignorance,False,False,False,False
"You're looking for X, right?",88,shared_truth,False,False,False,False
"You're looking for X, right?",89,false_belief,False,False,False,False
"You're looking for X, right?",89,ignorance,False,False,False,False
"You're looking for X, right?",89,shared_truth,False,False,False,False
"You're looking for X, right?",8,false_belief,False,False,False,False
"You're looking for X, right?",8,ignorance,False,False,False,False
"You're looking for X, right?",8,shared_truth,False,False,False,False
"You're looking for X, right?",90,false_belief,False,False,False,False
"You're looking for X, right?",90,ignorance,False,False,False,False
"You're looking for X, right?",90,shared_truth,False,False,False,False
"You're looking for X, right?",91,false_belief,False,False,False,False
"You're looking for X, right?",91,shared_truth,False,False,False,False
"You're looking for X, right?",92,false_belief,False,False,False,False
"You're looking for X, right?",92,ignorance,False,False,False,False
"You're looking for X, right?",92,shared_truth,False,False,False,False
"You're looking for X, right?",93,false_belief,False,False,False,False
"You're looking for X, right?",93,ignorance,False,False,False,False
"You're looking for X, right?",93,shared_truth,False,False,False,False
"You're looking for X, right?",94,false_belief,False,False,False,False
"You're looking for X, right?",94,ignorance,False,False,False,False
"You're looking for X, right?",94,shared_truth,False,False,False,False
"You're looking for X, right?",95,false_belief,False,False,False,False
"You're looking for X, right?",95,ignorance,False,False,False,False
"You're looking for X, right?",95,shared_truth,False,False,False,False
"You're looking for X, right?",96,false_belief,False,False,False,False
"You're looking for X, right?",96,ignorance,False,False,False,False
"You're looking for X, right?",96,shared_truth,False,False,False,False
"You're looking for X, right?",97,false_belief,False,False,False,False
"You're looking for X, right?",97,ignorance,False,False,False,False
"You're looking for X, right?",97,shared_truth,False,False,False,False
"You're looking for X, right?",98,false_belief,False,False,False,False
"You're looking for X, right?",98,ignorance,False,False,False,False
"You're looking for X, right?",98,shared_truth,False,False,False,False
"You're looking for X, right?",99,false_belief,False,False,False,False
"You're looking for X, right?",99,ignorance,False,False,False,False
"You're looking for X, right?",99,shared_truth,False,False,False,False
"You're looking for X, right?",9,false_belief,False,False,False,False
"You're looking for X, right?",9,ignorance,False,False,False,False
"You're looking for X, right?",9,shared_truth,False,False,False,False
Your X is on/in Y,0,false_belief,False,False,False,False
Your X is on/in Y,0,ignorance,False,False,False,False
Your X is on/in Y,0,shared_truth,False,False,False,False
Your X is on/in Y,10,false_belief,False,False,False,False
Your X is on/in Y,10,ignorance,False,False,False,False
Your X is on/in Y,10,shared_truth,False,False,False,False
Your X is on/in Y,11,false_belief,False,False,False,False
Your X is on/in Y,11,ignorance,False,False,False,False
Your X is on/in Y,11,shared_truth,False,False,False,False
Your X is on/in Y,12,false_belief,False,False,False,False
Your X is on/in Y,12,ignorance,False,False,False,False
Your X is on/in Y,12,shared_truth,False,False,False,False
Your X is on/in Y,13,false_belief,False,False,False,False
Your X is on/in Y,13,ignorance,False,False,False,False
Your X is on/in Y,13,shared_truth,False,False,False,False
Your X is on/in Y,14,false_belief,False,False,False,False
Your X is on/in Y,14,ignorance,False,False,False,False
Your X is on/in Y,14,shared_truth,False,False,False,False
Your X is on/in Y,15,false_belief,False,False,False,False
Your X is on/in Y,15,ignorance,False,False,False,False
Your X is on/in Y,15,shared_truth,False,False,False,False
Your X is on/in Y,16,false_belief,False,False,False,False
Your X is on/in Y,16,ignorance,False,False,False,False
Your X is on/in Y,16,shared_truth,False,False,False,False
Your X is on/in Y,17,false_belief,False,False,False,False
Your X is on/in Y,17,ignorance,False,False,False,False
Your X is on/in Y,17,shared_truth,False,False,False,False
Your X is on/in Y,18,false_belief,False,False,False,False
Your X is on/in Y,18,ignorance,False,False,False,False
Your X is on/in Y,18,shared_truth,False,False,False,False
Your X is on/in Y,19,false_belief,False,False,False,False
Your X is on/in Y,19,ignorance,False,False,False,False
Your X is on/in Y,19,shared_truth,False,False,False,False
Your X is on/in Y,1,false_belief,False,False,False,False
Your X is on/in Y,1,ignorance,False,False,False,False
Your X is on/in Y,1,shared_truth,False,False,False,False
Your X is on/in Y,20,false_belief,False,False,False,False
Your X is on/in Y,20,ignorance,False,False,False,False
Your X is on/in Y,20,shared_truth,False,False,False,False
Your X is on/in Y,21,false_belief,False,False,False,False
Your X is on/in Y,21,ignorance,False,False,False,False
Your X is on/in Y,21,shared_truth,False,False,False,False
Your X is on/in Y,22,false_belief,False,False,False,False
Your X is on/in Y,22,ignorance,False,False,False,False
Your X is on/in Y,22,shared_truth,False,False,False,False
Your X is on/in Y,23,false_belief,False,False,False,False
Your X is on/in Y,23,ignorance,False,False,False,False
Your X is on/in Y,23,shared_truth,False,False,False,False
Your X is on/in Y,24,false_belief,False,False,False,False
Your X is on/in Y,24,ignorance,False,False,False,False
Your X is on/in Y,24,shared_truth,False,False,False,False
Your X is on/in Y,25,false_belief,False,False,False,False
Your X is on/in Y,25,ignorance,False,False,False,False
Your X is on/in Y,25,shared_truth,False,False,False,False
Your X is on/in Y,26,false_belief,False,False,False,False
Your X is on/in Y,26,ignorance,False,False,False,False
Your X is on/in Y,26,shared_truth,False,False,False,False
Your X is on/in Y,27,false_belief,False,False,False,False
Your X is on/in Y,27,ignorance,False,False,False,False
Your X is on/in Y,27,shared_truth,False,False,False,False
Your X is on/in Y,28,false_belief,False,False,False,False
Your X is on/in Y,28,ignorance,False,False,False,False
Your X is on/in Y,28,shared_truth,False,False,False,False
Your X is on/in Y,29,false_belief,False,False,False,False
Your X is on/in Y,29,ignorance,False,False,False,False
Your X is on/in Y,29,shared_truth,False,False,False,False
Your X is on/in Y,2,false_belief,False,False,False,False
Your X is on/in Y,2,ignorance,False,False,False,False
Your X is on/in Y,2,shared_truth,False,False,False,False
Your X is on/in Y,30,false_belief,False,False,False,False
Your X is on/in Y,30,ignorance,False,False,False,False
Your X is on/in Y,30,shared_truth,False,False,False,False
Your X is on/in Y,31,false_belief,False,False,False,False
Your X is on/in Y,31,ignorance,False,False,False,False
Your X is on/in Y,31,shared_truth,False,False,False,False
Your X is on/in Y,32,false_belief,False,False,False,False
Your X is on/in Y,32,ignorance,False,False,False,False
Your X is on/in Y,32,shared_truth,False,False,False,False
Your X is on/in Y,33,false_belief,False,False,False,False
Your X is on/in Y,33,ignorance,False,False,False,False
Your X is on/in Y,33,shared_truth,False,False,False,False
Your X is on/in Y,34,false_belief,False,False,False,False
Your X is on/in Y,34,ignorance,False,False,False,False
Your X is on/in Y,34,shared_truth,False,False,False,False
Your X is on/in Y,35,false_belief,False,False,False,False
Your X is on/in Y,35,ignorance,False,False,False,False
Your X is on/in Y,35,shared_truth,False,False,False,False
Your X is on/in Y,36,false_belief,False,False,False,False
Your X is on/in Y,36,ignorance,False,False,False,False
Your X is on/in Y,36,shared_truth,False,False,False,False
Your X is on/in Y,37,false_belief,False,False,False,False
Your X is on/in Y,37,ignorance,False,False,False,False
Your X is on/in Y,37,shared_truth,False,False,False,False
Your X is on/in Y,38,false_belief,False,False,False,False
Your X is on/in Y,38,ignorance,False,False,False,False
Your X is on/in Y,38,shared_truth,False,False,False,False
Your X is on/in Y,39,false_belief,False,False,False,False
Your X is on/in Y,39,ignorance,False,False,False,False
Your X is on/in Y,39,shared_truth,False,False,False,False
Your X is on/in Y,3,false_belief,False,False,False,False
Your X is on/in Y,3,ignorance,False,False,False,False
Your X is on/in Y,3,shared_truth,False,False,False,False
Your X is on/in Y,40,false_belief,False,False,False,False
Your X is on/in Y,40,ignorance,False,False,False,False
Your X is on/in Y,40,shared_truth,False,False,False,False
Your X is on/in Y,41,false_belief,False,False,False,False
Your X is on/in Y,41,ignorance,False,False,False,False
Your X is on/in Y,41,shared_truth,False,False,False,False
Your X is on/in Y,42,false_belief,False,False,False,False
